ID	Range	genotype	experiment	sublock	Block	WHOLE WEIGHT (g)	W.W-COBS	20 KERNELS WEIGHT	COB LENGTH (CM)	COB DIA MM
21HL_JY0934	19	B73	LN	sb4	bk3	93	67.4	3.86666666666667	14.3666666666667	29.74
21HL_JY0935	19	BGEM-0184-N_ B73	LN	sb4	bk3	191.7	162.75	6	17.65	25.955
21HL_JY0936	19	BGEM-0259-N_ B73	LN	sb4	bk3	235.5	190.95	5.65	21.2	28.07
21HL_JY0937	19	BGEM-0078-S_ Mo17	LN	sb4	bk3	179.45	142.35	6.95	20.4	37.535
21HL_JY0938	19	BGEM-0130-N_ B73	LN	sb4	bk3	211.7	179.25	5.25	19.75	26.035
21HL_JY0939	19	BGEM-0110-N_ B73	LN	sb4	bk3	224	183.85	5.05	20.05	33.33
21HL_JY0940	19	BGEM-0060-S_ Mo17	LN	sb4	bk3	161.7	141.75	6	21.6	21.715
21HL_JY0941	19	BGEM-0239-N_ B73	LN	sb4	bk3	256.4	215.6	5.75	20.7	28.28
21HL_JY0942	19	BGEM-0062-N_ B73	LN	sb4	bk3	216.75	186.45	5.9	17.2	61.515
21HL_JY0943	19	B73	LN	sb4	bk3	75.7333333333333	54.3666666666667	4.26666666666667	13.2	27.2366666666667
21HL_JY0944	19	BGEM-0152-N_ B73	LN	sb4	bk3	187	156	4.25	17.95	26.875
21HL_JY0945	19	BGEM-0182-N_ B73	LN	sb4	bk3	229.4	198.55	5.15	16.55	27.78
21HL_JY0946	19	B73	LN	sb4	bk3	84.7333333333333	68.4	4.93333333333333	11.9333333333333	25.02
21HL_JY0947	19	BGEM-0147-S_ Mo17	LN	sb4	bk3	132.833333333333	114.033333333333	5.96666666666667	17.8	21.0566666666667
21HL_JY0948	19	BGEM-0238-N_ B73	LN	sb4	bk3	228.7	172.4	6.65	23	64.065
21HL_JY0949	19	BGEM-0141-N_ B73	LN	sb4	bk3	241.9	203.8	5.85	20	63.24
21HL_JY0950	19	BGEM-0002-N_ B73	LN	sb4	bk3	90.3	68.5	4.35	13.8	27.33
21HL_JY0951	20	BGEM-0081-S_ Mo17	LN	sb1	bk4	NaN	111.666666666667	5.53333333333333	NaN	NaN
21HL_JY0952	20	BGEM-0129-N_ B73	LN	sb1	bk4	123.666666666667	105.266666666667	4.06666666666667	15.7	27.8366666666667
21HL_JY0953	20	BGEM-0221-S_ Mo17	LN	sb1	bk4	229.033333333333	196.633333333333	6.93333333333333	21.4666666666667	30.24
21HL_JY0954	20	BGEM-0032-S_ Mo17	LN	sb1	bk4	182.2	155.633333333333	5.56666666666667	20.1666666666667	33.0866666666667
21HL_JY0955	20	BGEM-0248-N_ B73	LN	sb1	bk4	NaN	180.166666666667	5.96666666666667	NaN	NaN
21HL_JY0956	20	BGEM-0181-N_ B73	LN	sb1	bk4	164.366666666667	139.5	5.93333333333333	17.9333333333333	32.7633333333333
21HL_JY0957	20	BGEM-0046-N_ B73	LN	sb1	bk4	151.566666666667	126.166666666667	3.96666666666667	17.9666666666667	38.21
21HL_JY0958	20	BGEM-0118-S_ Mo17	LN	sb1	bk4	205.9	175.933333333333	6.6	20.7666666666667	39.78
21HL_JY0959	20	B73	LN	sb1	bk4	63.8666666666667	46.2	4.53333333333333	11.9666666666667	38.5133333333333
21HL_JY0960	20	BGEM-0085-N_ B73	LN	sb1	bk4	136.8	122.066666666667	3.76666666666667	17.2333333333333	23.5633333333333
21HL_JY0961	20	BGEM-0122-N_ B73	LN	sb1	bk4	113.933333333333	96.8333333333333	3.8	13.9666666666667	25.6866666666667
21HL_JY0962	20	BGEM-0039-N_ B73	LN	sb1	bk4	184.533333333333	152.366666666667	4.46666666666667	16.3	26.45
21HL_JY0963	20	BGEM-0132-N_ B73	LN	sb1	bk4	189.8	159.033333333333	4.73333333333333	18.1666666666667	34.54
21HL_JY0964	20	BGEM-0018-S_ Mo17	LN	sb1	bk4	169.333333333333	149	6.1	17.7	23.7766666666667
21HL_JY0965	20	BGEM-0210-N_ B73	LN	sb1	bk4	183.733333333333	156.633333333333	4.7	19.7333333333333	23.5933333333333
21HL_JY0966	20	B73	LN	sb1	bk4	105.6	86.3333333333333	4.33333333333333	13.0666666666667	26.82
21HL_JY0967	20	BGEM-0053-S	LN	sb1	bk4	78.5333333333333	59.9666666666667	5	14.4	21.6466666666667
21HL_JY0968	20	BGEM-0087-N	LN	sb1	bk4	54.5	24.55	3.15	9.4	18.79
21HL_JY0969	20	BGEM-0184-N	LN	sb1	bk4	52.2666666666667	36.3666666666667	3.93333333333333	13.7666666666667	19.87
21HL_JY0970	20	B73	LN	sb1	bk4	72.0666666666667	55.4	4.86666666666667	11.6666666666667	25.7066666666667
21HL_JY0971	20	BGEM-0151-N	LN	sb1	bk4	87.3333333333333	66.4333333333333	7	16.8666666666667	21.9133333333333
21HL_JY0972	20	BGEM-0221-S	LN	sb1	bk4	127.133333333333	103.766666666667	5.16666666666667	16.3666666666667	21.6866666666667
21HL_JY0973	20	BGEM-0029-S	LN	sb1	bk4	73.1333333333333	57.2333333333333	3.8	13.5333333333333	20.5466666666667
21HL_JY0974	20	BGEM-0031-S	LN	sb1	bk4	94.3	76.55	4.5	13.65	23.1
21HL_JY0975	20	BGEM-0066-N	LN	sb1	bk4	67.8333333333333	49.3333333333333	5.26666666666667	16.0333333333333	20.3566666666667
21HL_JY0976	20	BGEM-0062-N_ B73	LN	sb2	bk4	190.166666666667	161	4.6	17.3	20.6666666666667
21HL_JY0977	20	BGEM-0259-N_ B73	LN	sb2	bk4	193.966666666667	165.133333333333	4.73333333333333	17.9666666666667	22.5166666666667
21HL_JY0978	20	BGEM-0002-N_ B73	LN	sb2	bk4	62.1333333333333	49.2666666666667	3.76666666666667	12	25.34
21HL_JY0979	20	BGEM-0147-S_ Mo17	LN	sb2	bk4	162.066666666667	141.666666666667	6.46666666666667	19.0666666666667	20.72
21HL_JY0980	20	BGEM-0184-N_ B73	LN	sb2	bk4	201.733333333333	172.333333333333	4.63333333333333	18.9	26.2333333333333
21HL_JY0981	20	BGEM-0239-N_ B73	LN	sb2	bk4	210.033333333333	179.633333333333	5.13333333333333	18	25.3033333333333
21HL_JY0982	20	B73	LN	sb2	bk4	77.7	59	4.2	12.9	23.4333333333333
21HL_JY0983	20	BGEM-0182-N_ B73	LN	sb2	bk4	230.1	194.9	5.33333333333333	18.1333333333333	26.89
21HL_JY0984	20	BGEM-0141-N_ B73	LN	sb2	bk4	203.433333333333	176.666666666667	4.63333333333333	19.4666666666667	23.42
21HL_JY0985	20	B73	LN	sb2	bk4	74.7666666666667	59.1	3.83333333333333	11.2666666666667	25.48
21HL_JY0986	20	BGEM-0078-S_ Mo17	LN	sb2	bk4	242.7	205.433333333333	6.16666666666667	20.9666666666667	24.5233333333333
21HL_JY0987	20	BGEM-0152-N_ B73	LN	sb2	bk4	197.733333333333	165.366666666667	4.33333333333333	18.1666666666667	26.4566666666667
21HL_JY0988	20	BGEM-0238-N_ B73	LN	sb2	bk4	127.766666666667	101.266666666667	5.93333333333333	16.9333333333333	23.4766666666667
21HL_JY0989	20	BGEM-0060-S_ Mo17	LN	sb2	bk4	127.133333333333	109.866666666667	4.73333333333333	15.6666666666667	19.48
21HL_JY0990	20	BGEM-0130-N_ B73	LN	sb2	bk4	194.433333333333	166.666666666667	5.26666666666667	18.8	26.0566666666667
21HL_JY0991	20	BGEM-0110-N_ B73	LN	sb2	bk4	178.8	149.266666666667	4.8	17.4	26.1833333333333
21HL_JY0992	20	BGEM-0083-S	LN	sb2	bk4	51.3	34.4	5.1	12.4	22.01
21HL_JY0993	20	BGEM-0089-N	LN	sb2	bk4	83.6666666666667	56.8666666666667	6.03333333333333	15.4666666666667	25.2633333333333
21HL_JY0994	20	BGEM-0152-N	LN	sb2	bk4	62.3	40.5333333333333	5.26666666666667	15.6	19.7733333333333
21HL_JY0995	20	BGEM-0199-S	LN	sb2	bk4	61.0333333333333	47.9666666666667	4.33333333333333	11.1333333333333	22.0166666666667
21HL_JY0996	20	BGEM-0054-S	LN	sb2	bk4	92.2333333333333	71.3666666666667	4.5	12.7666666666667	27.0933333333333
21HL_JY0997	20	BGEM-0140-N	LN	sb2	bk4	74.6	57.8	5.66666666666667	14.4	20.81
21HL_JY0998	20	BGEM-0171-S	LN	sb2	bk4	88.3666666666667	73.7	5.7	14.2333333333333	20.31
21HL_JY1000	20	BGEM-0222-S	LN	sb2	bk4	100.4	77.5666666666667	5.6	16.2333333333333	21.9866666666667
21HL_JY1001	21	BGEM-0063-N	LN	sb1	bk4	NaN	22.45	5.35	NaN	NaN
21HL_JY1002	21	BGEM-0085-N	LN	sb1	bk4	75.1	59	5.35	16.6	35.08
21HL_JY1003	21	BGEM-0114-S	LN	sb1	bk4	79.5	57.4	5.06666666666667	16.2333333333333	30.3733333333333
21HL_JY1004	21	BGEM-0080-S	LN	sb1	bk4	NaN	52.8666666666667	6.43333333333333	NaN	NaN
21HL_JY1005	21	BGEM-0219-S	LN	sb1	bk4	95.3	77.2333333333333	5.43333333333333	15.3	22.8666666666667
21HL_JY1006	21	BGEM-0242-N	LN	sb1	bk4	56.75	38	6.55	15.8	21.865
21HL_JY1007	21	BGEM-0039-N	LN	sb1	bk4	86.3	65.5333333333333	3.93333333333333	14.5333333333333	26.8733333333333
21HL_JY1008	21	B73	LN	sb1	bk4	90.3666666666667	64.7333333333333	4.5	13.7333333333333	30.0666666666667
21HL_JY1009	21	BGEM-0116-S	LN	sb1	bk4	NaN	54.3	4.83333333333333	NaN	NaN
21HL_JY1010	21	BGEM-0086-N	LN	sb1	bk4	61.95	43.6	3.8	12.1	25.49
21HL_JY1011	21	BGEM-0254-S	LN	sb1	bk4	64.6333333333333	54.3	3.4	11.2	21.6266666666667
21HL_JY1012	21	BGEM-0098-S	LN	sb1	bk4	59.7666666666667	49.6333333333333	4.6	13.1	18.2566666666667
21HL_JY1013	21	BGEM-0154-S	LN	sb1	bk4	55.4333333333333	44.2333333333333	5.53333333333333	10.8333333333333	21.04
21HL_JY1014	21	BGEM-0229-N	LN	sb1	bk4	NaN	63.1666666666667	6.13333333333333	NaN	NaN
21HL_JY1015	21	BGEM-0056-S	LN	sb1	bk4	NaN	97.4	4.9	NaN	NaN
21HL_JY1016	21	BGEM-0078-S	LN	sb1	bk4	62.3666666666667	47.3	4.06666666666667	11.6666666666667	21.3266666666667
21HL_JY1017	21	BGEM-0146-N	LN	sb1	bk4	88.0666666666667	68.3666666666667	5.16666666666667	14.8	21.4566666666667
21HL_JY1018	21	BGEM-0084-S	LN	sb1	bk4	114.566666666667	92.0666666666667	4.3	15.3333333333333	23.1966666666667
21HL_JY1019	21	BGEM-0105-N	LN	sb1	bk4	104.633333333333	77.9666666666667	5.83333333333333	17.1333333333333	50.4766666666667
21HL_JY1020	21	BGEM-0094-S	LN	sb1	bk4	101.733333333333	77.2333333333333	6	16.8	60.6
21HL_JY1021	21	BGEM-0082-S	LN	sb1	bk4	76.6666666666667	57.7666666666667	3.66666666666667	15.6333333333333	59.9433333333333
21HL_JY1022	21	BGEM-0115-S	LN	sb1	bk4	40.6666666666667	28.3	4	11.8666666666667	60.18
21HL_JY1023	21	B73	LN	sb1	bk4	70.55	57.65	2.8	11	64.7
21HL_JY1024	21	B73	LN	sb1	bk4	97.6666666666667	73.1333333333333	3.73333333333333	14.1333333333333	63.06
21HL_JY1025	21	B73	LN	sb1	bk4	105.966666666667	83.4	3.5	13.8333333333333	28.34
21HL_JY1026	21	BGEM-0148-S	LN	sb2	bk4	44.05	32.3	5.95	11.3	60.695
21HL_JY1027	21	BGEM-0014-S	LN	sb2	bk4	69.9	56.4666666666667	2.46666666666667	12.8	62.86
21HL_JY1028	21	BGEM-0048-S	LN	sb2	bk4	48.4333333333333	32.8666666666667	3.1	10.9666666666667	36.0933333333333
21HL_JY1029	21	BGEM-0049-S	LN	sb2	bk4	68.7333333333333	47.9333333333333	4.5	14.2666666666667	25.1433333333333
21HL_JY1030	21	BGEM-0243-S	LN	sb2	bk4	109.366666666667	90.0333333333333	4.8	15.8333333333333	63.2166666666667
21HL_JY1031	21	BGEM-0090-N	LN	sb2	bk4	39.5	57.65	4.85	12.2	67.62
21HL_JY1032	21	B73	LN	sb2	bk4	NaN	57.3	4.35	NaN	NaN
21HL_JY1033	21	BGEM-0206-N	LN	sb2	bk4	51.6	35.2	3.93333333333333	11.3333333333333	22.73
21HL_JY1034	21	BGEM-0122-N	LN	sb2	bk4	105.3	81.6333333333333	5	13.9	66.9366666666667
21HL_JY1035	21	BGEM-0035-S	LN	sb2	bk4	61.3	46.8	4.5	11.95	61.78
21HL_JY1036	21	BGEM-0129-N	LN	sb2	bk4	68.6333333333333	56.9333333333333	3.2	12.5	61.5633333333333
21HL_JY1037	21	B73	LN	sb2	bk4	128.2	101.066666666667	4.1	15.2	39.0533333333333
21HL_JY1038	21	BGEM-0004-N	LN	sb2	bk4	30.6	17.95	4.9	10.05	62.695
21HL_JY1039	21	BGEM-0194-N	LN	sb2	bk4	54.15	39.4	3.9	10.9	65.995
21HL_JY1040	21	B73	LN	sb2	bk4	93.2	70	3.86666666666667	13.6	63.1166666666667
21HL_JY1041	21	BGEM-0045-N	LN	sb2	bk4	69.8	47.9666666666667	4.43333333333333	14.9666666666667	59.6233333333333
21HL_JY1042	21	BGEM-0075-S	LN	sb2	bk4	69.4333333333333	55.2	3.8	13.2	57.15
21HL_JY1043	21	BGEM-0246-N	LN	sb2	bk4	72.9666666666667	60.3	3.1	10.4	61.9566666666667
21HL_JY1044	21	BGEM-0032-S	LN	sb2	bk4	138.166666666667	114.333333333333	4.7	18.5333333333333	57.06
21HL_JY1045	21	BGEM-0162-S	LN	sb2	bk4	77.0333333333333	61.8333333333333	4.03333333333333	14.9333333333333	50.2633333333333
21HL_JY1046	21	BGEM-0057-S	LN	sb2	bk4	102.333333333333	83.1	4.1	16.4	60.8633333333333
21HL_JY1047	21	BGEM-0076-S	LN	sb2	bk4	65.7333333333333	48.1666666666667	4.2	11.6666666666667	34.4433333333333
21HL_JY1048	21	BGEM-0040-N	LN	sb2	bk4	87.0666666666667	61.8	4.63333333333333	13.6666666666667	66.1733333333333
21HL_JY1049	21	B73	LN	sb2	bk4	82.2333333333333	65.1333333333333	3.86666666666667	12.4666666666667	26.8766666666667
21HL_JY1050	21	BGEM-0227-N	LN	sb2	bk4	65.8666666666667	45.1333333333333	4.06666666666667	12.8	69.12
21HL_JY1051	22	BGEM-0024-S	LN	sb1	bk4	32.2333333333333	23.9	3.6	11.0333333333333	18.7766666666667
21HL_JY1052	22	BGEM-0149-S	LN	sb1	bk4	54.3	38	4.9	12.4	23.25
21HL_JY1053	22	BGEM-0111-S	LN	sb1	bk4	60.9333333333333	42.8	5.03333333333333	14.9333333333333	21.3666666666667
21HL_JY1054	22	BGEM-0228-N	LN	sb1	bk4	58.5	43.2	5.96666666666667	11.8666666666667	23.4433333333333
21HL_JY1055	22	BGEM-0144-N	LN	sb1	bk4	67.1	53.8333333333333	5.03333333333333	9.06666666666667	21.96
21HL_JY1056	22	BGEM-0119-S	LN	sb1	bk4	100.4	77.0666666666667	4.16666666666667	13.3	28.1766666666667
21HL_JY1057	22	BGEM-0113-S	LN	sb1	bk4	58.0666666666667	41.5	4.63333333333333	14.8333333333333	20.03
21HL_JY1058	22	BGEM-0261-S	LN	sb1	bk4	41.1	31.9	5.3	10.1666666666667	19.2066666666667
21HL_JY1059	22	BGEM-0137-S	LN	sb1	bk4	71.6	52.1333333333333	4.66666666666667	13.3666666666667	25.4466666666667
21HL_JY1060	22	BGEM-0117-S	LN	sb1	bk4	61.4333333333333	43.4333333333333	4.6	14.1	21.1366666666667
21HL_JY1061	22	B73	LN	sb1	bk4	129.5	103.533333333333	4.46666666666667	14.4	28.7266666666667
21HL_JY1062	22	BGEM-0112-S	LN	sb1	bk4	60.9333333333333	45.5666666666667	4.9	12.5666666666667	21.73
21HL_JY1063	22	BGEM-0062-N	LN	sb1	bk4	78.5	49.3333333333333	5.23333333333333	18.2333333333333	26.14
21HL_JY1064	22	BGEM-0209-N	LN	sb1	bk4	116.966666666667	90.2333333333333	4.96666666666667	14.5	25.33
21HL_JY1065	22	B73	LN	sb1	bk4	75.4666666666667	53.9333333333333	3.83333333333333	13.6666666666667	28.3566666666667
21HL_JY1066	22	BGEM-0055-S	LN	sb1	bk4	47	33.4333333333333	4.13333333333333	11.3	22.8766666666667
